# ./areas-1gluon-for-root -out root-games/ghosted-siscone.dat -ghost_kt 1e-5 -ghost_area 0.04 -ghost_etamax 4.0 -kt_scatter 1 
# jet def: SISCone jet finder with cone_radius = 1, overlap_threshold = 0.5, n_pass_max = 1, caching turned off
 213 2.80001 5.7923 1.34538e-05
 214 2.80001 5.98865 1.16811e-05
 215 2.80001 6.18499 1.80714e-05
 216 2.80002 0.0981612 1.91448e-05
 217 2.80001 0.294509 1.67073e-05
 218 2.8 0.490867 1.67776e-05
 219 2.80001 0.687209 1.30276e-05
 220 2.80001 0.883558 1.04426e-05
 221 2.80002 1.07992 1.47003e-05
 222 2.80001 1.27626 1.9284e-05
 223 2.80002 1.4726 1.14407e-05
 224 2.6 1.66895 1.09208e-05
 225 2.6 1.86532 1.56162e-05
 226 2.6 2.06166 1.1015e-05
 227 2.6 2.258 1.8653e-05
 228 2.60001 2.45436 1.55714e-05
 229 2.60002 2.65072 1.66541e-05
 230 2.60002 2.84706 1.33469e-05
 231 2.60001 3.0434 1.17499e-05
 232 2.60002 3.23976 1.28453e-05
 233 2.6 3.43612 1.82031e-05
 234 2.60002 3.63246 1.15924e-05
 235 2.60002 3.8288 1.05616e-05
 236 2.60001 4.02516 1.51977e-05
 237 2.60001 4.2215 1.39693e-05
 238 2.6 4.41786 1.03455e-05
 239 2.60002 4.6142 1.36433e-05
 240 2.60001 4.81056 1.40253e-05
 241 2.60001 5.0069 1.30824e-05
 242 2.6 5.20326 1.10857e-05
 243 2.60001 5.39961 1.27084e-05
 244 2.60001 5.59595 1.27989e-05
 245 2.6 5.79229 1.7682e-05
 246 2.60001 5.98865 1.73951e-05
 247 2.60001 6.18501 1.71414e-05
 248 2.60001 0.0981567 1.00749e-05
 249 2.60002 0.294507 1.1436e-05
 250 2.6 0.490866 1.58424e-05
 251 2.6 0.687211 1.97389e-05
 252 2.60001 0.883567 1.63263e-05
 253 2.60002 1.07992 1.72153e-05
 254 2.60001 1.27626 1.67931e-05
 255 2.6 1.47262 1.69967e-05
 256 2.40001 1.66897 1.84978e-05
 257 2.40001 1.8653 1.59924e-05
